
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
46.7681 18.7072 16.3688 42.1274 33.1341 35.7973 
CV Recruit
0.520981 
Alternative 1 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023 46.7681 18.7072 16.3688 37.6136 37.8123 37.8488 38.2093 0.201817 
2024 46.7681 18.7072 16.3688 32.0023 32.7098 32.83 34.0119 0.685127 
2025 46.7681 18.7072 16.3688 26.2304 27.9091 28.1442 30.8364 1.53399 
2026 46.7681 18.7072 16.3688 21.4909 24.1529 24.4972 28.7343 2.34335 
2027 46.7681 18.7072 16.3688 18.2236 21.5447 21.894 26.7764 2.78431 
2028 46.7681 18.7072 16.3688 15.9851 19.6901 20.094 25.3902 2.937 
2029 46.7681 18.7072 16.3688 14.9146 18.47 18.9305 24.0869 2.90498 
2030 46.7681 18.7072 16.3688 14.2653 17.8235 18.2316 23.3892 2.80523 
2031 46.7681 18.7072 16.3688 14.1292 17.4051 17.8432 22.7678 2.70129 
2032 46.7681 18.7072 16.3688 14.1125 17.1501 17.6481 22.3798 2.63318 
2033 46.7681 18.7072 16.3688 14.1073 17.0993 17.5555 22.6219 2.61288 
2034 46.7681 18.7072 16.3688 13.9285 17.0963 17.4816 22.2743 2.57307 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.228694 0.284816 0.00645234 0.00645234 0.00645234 0.00645234 2.86229e-17 
2022  0 0.228694 0.284816 0.284816 0.284816 0.284816 0.284816 7.98527e-11 
2023  0 0.228694 0.284816 0.284816 0.284816 0.284816 0.284816 3.32002e-09 
2024  0 0.228694 0.284816 0.284816 0.284816 0.284816 0.284816 3.94129e-15 
2025  0 0.228694 0.284816 0.284816 0.284816 0.284816 0.284816 3.94129e-15 
2026  0 0.228694 0.284816 0.284816 0.284816 0.284816 0.284816 3.94129e-15 
2027  0 0.228694 0.284816 0.277065 0.284816 0.283804 0.284816 0.00412394 
2028  0 0.228694 0.284816 0.241191 0.284816 0.276355 0.284816 0.0149637 
2029  0 0.228694 0.284816 0.224034 0.281013 0.268285 0.284816 0.0215909 
2030  0 0.228694 0.284816 0.213629 0.270653 0.262677 0.284816 0.0246658 
2031  0 0.228694 0.284816 0.211448 0.263948 0.259216 0.284816 0.0255487 
2032  0 0.228694 0.284816 0.211179 0.259861 0.257269 0.284816 0.0257254 
2033  0 0.228694 0.284816 0.211097 0.259047 0.25648 0.284816 0.026039 
2034  0 0.228694 0.284816 0.208231 0.258999 0.255933 0.284816 0.0263438 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 194.113 50.7065 46.69 94.0453 94.0453 94.0453 94.0453 9.9476e-14 
2022 194.113 50.7065 46.69 97.1859 99.0078 99.4279 103.116 1.97979 
2023 194.113 50.7065 46.69 80.4874 84.4331 85.1105 91.3988 3.78911 
2024 194.113 50.7065 46.69 65.8863 72.2403 73.0957 82.626 5.4896 
2025 194.113 50.7065 46.69 55.148 63.1969 64.0008 75.965 6.7284 
2026 194.113 50.7065 46.69 47.0698 56.4244 57.4812 70.7603 7.4579 
2027 194.113 50.7065 46.69 41.682 52.0141 52.9618 66.2763 7.75744 
2028 194.113 50.7065 46.69 38.1367 49.0139 49.896 63.625 7.85076 
2029 194.113 50.7065 46.69 36.855 47.095 47.9832 60.9772 7.72245 
2030 194.113 50.7065 46.69 36.1006 45.9774 46.9708 60.1953 7.573 
2031 194.113 50.7065 46.69 35.9999 45.1473 46.3851 60.5689 7.52376 
2032 194.113 50.7065 46.69 35.4742 45.2885 46.0525 59.6354 7.38954 
2033 194.113 50.7065 46.69 35.0752 44.9436 45.7249 58.5976 7.2823 
2034 194.113 50.7065 46.69 35.0301 44.5022 45.4919 58.1192 7.19599 
Alternative 7 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 6.84428 7.41712 0.392 0.392 0.392 0.392 4.996e-16 
2022  0 6.84428 7.41712 15.0533 15.0567 15.0575 15.0643 0.00366939 
2023  0 6.84428 7.41712 13.7037 13.7531 13.7633 13.8601 0.0523965 
2024  0 6.84428 7.41712 14.2169 14.5537 14.6172 15.2349 0.343801 
2025  0 6.84428 7.41712 11.1636 12.0047 12.1344 13.474 0.780836 
2026  0 6.84428 7.41712 8.90895 10.1719 10.3552 12.2533 1.1048 
2027  0 6.84428 7.41712 7.50609 8.98408 9.13684 11.3605 1.24817 
2028  0 6.84428 7.41712 5.7657 8.15481 8.19737 10.6482 1.44413 
2029  0 6.84428 7.41712 4.89574 7.59144 7.49264 10.0611 1.58396 
2030  0 6.84428 7.41712 4.43871 7.02415 7.0484 9.64096 1.61627 
2031  0 6.84428 7.41712 4.34199 6.67848 6.79627 9.46526 1.59783 
2032  0 6.84428 7.41712 4.35408 6.46974 6.66921 9.34036 1.58427 
2033  0 6.84428 7.41712 4.3175 6.44813 6.61375 9.39331 1.58496 
2034  0 6.84428 7.41712 4.16867 6.42295 6.56694 9.14492 1.5627 

Spawning_Biomass Rex
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 46.7681 18.7072 16.3688 35.7973 35.7973 35.7973 35.7973 2.84217e-14 
2022 46.7681 18.7072 16.3688 41.8628 41.8981 41.9062 41.9775 0.0382992 
2023 46.7681 18.7072 16.3688 39.2406 39.4394 39.4759 39.8364 0.201857 
2024 46.7681 18.7072 16.3688 34.7533 35.4621 35.5823 36.7668 0.68634 
2025 46.7681 18.7072 16.3688 28.1776 29.8583 30.0943 32.7884 1.5364 
2026 46.7681 18.7072 16.3688 22.8184 25.486 25.8286 30.064 2.34611 
2027 46.7681 18.7072 16.3688 19.1091 22.4307 22.7826 27.6654 2.78629 
2028 46.7681 18.7072 16.3688 16.5026 20.2727 20.6694 25.9792 2.95136 
2029 46.7681 18.7072 16.3688 15.1902 18.8019 19.2744 24.4686 2.94101 
2030 46.7681 18.7072 16.3688 14.3884 18.0323 18.4255 23.6377 2.84179 
2031 46.7681 18.7072 16.3688 14.221 17.5161 17.9481 22.9264 2.72876 
2032 46.7681 18.7072 16.3688 14.1536 17.198 17.7025 22.4816 2.65101 
2033 46.7681 18.7072 16.3688 14.1242 17.1194 17.5827 22.6844 2.62353 
2034 46.7681 18.7072 16.3688 13.9418 17.0988 17.4947 22.3158 2.57911 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.228694 0.284816 0.00645234 0.00645234 0.00645234 0.00645234 2.86229e-17 
2022  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 2.79735e-11 
2023  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.29717e-09 
2024  0 0.228694 0.284816 0.284816 0.284816 0.284816 0.284816 3.94129e-15 
2025  0 0.228694 0.284816 0.284816 0.284816 0.284816 0.284816 3.94129e-15 
2026  0 0.228694 0.284816 0.284816 0.284816 0.284816 0.284816 3.94129e-15 
2027  0 0.228694 0.284816 0.284816 0.284816 0.284601 0.284816 0.00179309 
2028  0 0.228694 0.284816 0.249484 0.284816 0.279196 0.284816 0.0120683 
2029  0 0.228694 0.284816 0.228451 0.284816 0.270807 0.284816 0.0200839 
2030  0 0.228694 0.284816 0.215602 0.273999 0.264287 0.284816 0.0239449 
2031  0 0.228694 0.284816 0.212918 0.265726 0.260158 0.284816 0.0252346 
2032  0 0.228694 0.284816 0.211838 0.260628 0.257762 0.284816 0.0255762 
2033  0 0.228694 0.284816 0.211368 0.259369 0.256725 0.284816 0.025976 
2034  0 0.228694 0.284816 0.208444 0.259039 0.256047 0.284816 0.026316 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 194.113 50.7065 46.69 94.0453 94.0453 94.0453 94.0453 9.9476e-14 
2022 194.113 50.7065 46.69 97.1859 99.0078 99.4279 103.116 1.97979 
2023 194.113 50.7065 46.69 83.6836 87.6304 88.308 94.5951 3.79023 
2024 194.113 50.7065 46.69 70.9801 77.3551 78.2092 87.749 5.50322 
2025 194.113 50.7065 46.69 58.6268 66.7069 67.4989 79.4614 6.73952 
2026 194.113 50.7065 46.69 49.3977 58.7785 59.8244 73.1154 7.4649 
2027 194.113 50.7065 46.69 43.224 53.5585 54.5092 67.8415 7.76114 
2028 194.113 50.7065 46.69 39.0027 50.0179 50.8909 64.6363 7.87031 
2029 194.113 50.7065 46.69 37.3496 47.6452 48.5716 61.6426 7.76654 
2030 194.113 50.7065 46.69 36.4118 46.3093 47.2983 60.6163 7.61376 
2031 194.113 50.7065 46.69 36.1074 45.2877 46.5603 60.8385 7.55193 
2032 194.113 50.7065 46.69 35.5304 45.3802 46.1425 59.7267 7.40689 
2033 194.113 50.7065 46.69 35.0931 44.9928 45.7696 58.6145 7.29178 
2034 194.113 50.7065 46.69 35.045 44.5201 45.5134 58.1162 7.20081 
